question_id,industry_type,question_text,topic_category,option_type,difficulty_level,report_section,learning_objective,question_note,option_A,option_A_note,option_B,option_B_note,option_C,option_C_note,option_D,option_D_note,option_E,option_E_note,follow_up,allow_custom_answer,allow_skip,free_answer_note,report_topic,learning_goal,answer_tags,,
M007,辦公室與服務業,文件存取權限管理如何？,內部管理與SOP現況,single,intermediate,文件安全性與權限控管,確認資料是否具備分層級授權與存取紀錄制度,企業應建立多層級存取權限，確保數據安全性與準確性。不同部門應擁有不同的訪問權限，僅授權人員可修改數據，減少錯誤風險。,無特定權限控管,企業未設置權限控制機制，數據可能被未授權人員修改，影響數據的安全性。,由特定部門管理存取,企業由特定部門管理存取權限，可能無法保證跨部門數據一致性。,設有多層級權限,企業設置多層級權限管理系統，確保數據的安全性，並避免未授權變更。,依 ISO 標準管理,企業依照 ISO 標準管理權限，確保數據的安全性並達到國際標準。,不知道/不確定,若不確定，建議建立多層級權限管理機制，確保只有授權人員能更改數據。,是否設定不同角色權限？是否含唯讀、編輯、歸檔等層級分工？,FALSE,TRUE,可說明目前誰可修改、誰能存取哪些 ESG 資料,文件權限控管與安全制度設計,評估 ESG 檔案存取安全與權限一致性，防範錯誤與遺失風險,"權限分層, 資料保護, 角色設定",,
M008,辦公室與服務業,碳盤查文件的存檔期限是什麼？,內部管理與SOP現況,single,intermediate,數據保存政策與法遵依據,了解企業是否依據法規與內規設定保存年限,企業應根據法規要求或內部標準設立數據存儲期限，確保數據可追溯並可供稽核。通常需要保存至少 5 年。,無特定存檔期限,企業未設定存檔期限，可能會影響未來對數據的查詢與使用。,依企業內部規範,企業根據內部規範管理存檔，但可能無法符合法規要求，影響法規合規性。,依政府法規（如 5 年）,根據政府要求，企業需保存數據至少 5 年，以確保法規合規並提供稽核支持。,長期保存,企業選擇長期保存數據，確保碳盤查數據不受時間限制，並具備歷史可追溯性。,不知道/不確定,若不確定，建議根據政府法規或 ISO 標準來設定數據存儲政策，確保合規性。,是否為三年、五年、七年？是否依公司內控、ISO 或查核規範設定？,FALSE,TRUE,可說明依據與是否全數歸檔,ESG 文件保存期限與查核依據規劃,建立 ESG 資料保存是否具備年限與依據，利於稽核與對外溝通,"保存年限, 法規依據, ESG保存策略",,
M009,辦公室與服務業,文件管理案例分享有哪些？,內部管理與SOP現況,single,beginner,文件管理制度參考來源,探討企業在建立制度時是否借鏡國際或業界實務,文件管理最佳實踐包括數位化存儲、版本控制、權限管理。企業應確保碳盤查數據的準確性與透明度，並能高效存取。,沒有相關案例,企業未參考同業最佳實踐，可能會面臨數據管理不一致的問題。,已參考同業最佳做法,企業已參考同業的最佳做法來設計文件管理流程，保證數據的一致性和透明度。,建立內部標準並分享,企業內部已設立標準，並與員工共享，保證碳盤查流程的高效運作。,使用國際標準作為參考,企業以國際標準為參考，設計文件管理流程，確保符合全球規範與標準。,不知道/不確定,若不確定，建議參照國際標準並建立內部標準與案例，提升報告質量與透明度。,是否參考其他組織、顧問、協會或實際改善經驗？是否具參考性與學習性？,TRUE,TRUE,可說明學習來源或制度優化對象,ESG 文件制度案例與內部制度改善參考,評估企業是否有主動建立學習與改善制度機制,"案例分享, 實務制度, 顧問導入",,
M010,辦公室與服務業,是否需要協助建立或改進內部管理制度？,內部管理與SOP現況,single,intermediate,碳管理制度建構建議,評估企業對制度化碳管理的認知與需求程度,內部管理制度影響碳盤查的順暢度，辦公室若無明確管理機制，應建立 SOP 或尋求顧問協助。,不需要,企業已有清晰的內部管理制度，不需要進一步協助。,需要內部改善指導,企業需要內部指導來改善管理制度，但已有一定的碳管理基礎。,需要外部顧問協助,企業希望引入專業顧問來協助制定或優化碳管理制度。,已建立完善制度但需持續優化,企業已建立完善的內部管理制度，但仍希望進一步優化以達到最佳效果。,不知道/不確定,若不確定，建議尋求專業顧問協助，確保管理制度符合最新的碳管理要求。,是否需導入流程圖、責任分工表、工具表單、SOP 或稽核指標？,TRUE,TRUE,可說明目前最缺的管理要素與困難點,ESG 文件制度建立與導入需求,辨識組織是否需要外部協助導入具體管理制度，利於顧問支援或系統開發,"制度需求, 稽核流程, 實務落地",,
M011,辦公室與服務業,是否希望提供內部管理建議？,內部管理與SOP現況,single,intermediate,ESG 管理制度建議需求,了解企業是否需要從外部取得制度架構與落地指引,企業可參考 ISO 14064、GRI 框架來建立 SOP、文件管理機制，若有改善需求，可諮詢專業顧問。,不需要,企業已建立完善的內部管理機制，不需要外部建議。,需要範本與指導,企業希望參考範本與指導，提升管理體系的效能。,需要專業顧問診斷,企業希望專業顧問進行診斷，並提出針對性建議來改進碳管理。,內部已有制度但需優化,企業已擁有內部管理制度，但認為需進一步優化以達到更高效的碳排放管理。,不知道/不確定,若不確定，建議尋求專業顧問診斷，確保內部管理符合碳管理標準。,是否希望就制度、人員、流程、工具給出具體改進方向？,TRUE,TRUE,可說明期望收到哪些內部制度建議,ESG 管理制度精進建議與組織診斷,協助企業將現有流程升級為成熟制度，促進部門協作與執行能力提升,"組織建議, 管理制度, ESG整合導入",,
R001,辦公室與服務業,員工溫室氣體管理培訓內容是什麼？,報告需求與後續行動,single,beginner,員工教育與意識提升,探討企業是否已有基礎碳管理訓練與推廣教育制度,溫室氣體管理培訓可提升員工對碳排放的認識，確保減碳策略能落實。,沒有培訓,企業未提供員工碳排放相關的培訓，可能導致碳管理效率低下。,只有基礎環保意識課程,企業提供基礎的環保意識課程，但未涉及具體的碳排放管理知識。,針對特定部門培訓,企業針對某些部門（如行政部門、IT 部門）進行碳排放專業培訓。,設有完整培訓計畫,企業已設立完整的碳排放管理培訓計劃，並涵蓋所有部門的碳管理知識。,不知道/不確定,若不確定，建議開始設立完整的碳管理培訓計畫，確保員工理解減碳策略。,是否含排放定義、範疇分類、耗能來源、資料來源、標準因子？,TRUE,TRUE,可列出目前教材內容或期望涵蓋重點,ESG 員工訓練課綱與基礎認知建置,建立 ESG 基礎訓練教材，支援碳盤查與永續發展初階教育,"培訓內容, 範疇說明, 員工認知",,
R002,辦公室與服務業,培訓頻率與參與對象如何？,報告需求與後續行動,single,beginner,ESG 教育頻率與制度化,理解 ESG 教育是否具有制度性、定期性安排,建議每年至少一次碳管理培訓，涵蓋辦公室能源管理、設備維護、綠色辦公操作等主題。,無固定頻率,企業未設立固定的培訓頻率，可能導致碳管理知識更新滯後。,每年一次,企業每年安排一次碳管理培訓，確保員工掌握最新的減碳技術與策略。,每半年一次,企業每半年進行碳管理培訓，保持碳管理的高效性與時效性。,依業務需求調整,企業根據業務需求調整培訓頻率，確保各部門能隨時掌握所需的碳管理知識。,不知道/不確定,若不確定，建議設立固定的培訓頻率，至少每年進行一次全員培訓。,是否為每年一次、半年一次，是否區分新進員工或部門主管？,FALSE,TRUE,可說明目前實施頻率與哪些部門有參與,ESG 教育訓練頻率與對象規劃,確保 ESG 教育制度具備定期性與部門涵蓋性,"教育訓練, 對象設計, 培訓頻率",,
R003,辦公室與服務業,內部溝通溫室氣體進展的渠道是什麼？,報告需求與後續行動,single,beginner,ESG 內部溝通制度,評估 ESG 資訊在企業內部是否具備有效溝通管道,內部溝通機制可提升碳管理透明度，確保各部門了解減碳目標與進度。,無固定渠道,企業未設立固定的內部溝通渠道，可能會導致碳管理目標與進度傳達不清晰。,電郵通知,企業使用電子郵件通知員工碳排放進展，但可能無法達到實時溝通的效果。,內部會議報告,企業定期舉行內部會議報告碳排放進展，確保部門協同推動減碳目標。,設立專門溝通平台,企業設立專門的碳管理平台，讓員工隨時查看碳排放目標與進度，提升透明度。,不知道/不確定,若不確定，建議設立一個專門的溝通平台或定期會議報告，提升員工參與度與透明度。,是否透過例行會議、公告、ESG 週報、內部網站或部門簡報？,TRUE,TRUE,可說明目前用什麼方式讓內部了解 ESG 進展,ESG 進度溝通與部門合作推進機制,強化 ESG 與日常營運結合，形成部門間的共同語言與推動文化,"ESG溝通, 推動節奏, 部門連動",,
R004,辦公室與服務業,制度文件的合規性要求是什麼？,報告需求與後續行動,single,intermediate,ESG 合規與報告標準依據,確認企業是否依循政府與國際標準制定 ESG 報告,報告應符合 ISO 14064 或 GRI 框架，確保數據透明度與合規性。例如，辦公室碳排放報告應包含年度電力消耗、員工通勤碳足跡、IT 設備能耗分析，並確保報告內容符合供應鏈 ESG 要求或企業內部可持續發展標準。,無特定要求,企業無特定要求，可能無法確保報告符合各種標準。,依內部規範,企業依據內部規範進行報告，可能不符合國際標準。,依政府法規,企業根據政府法規提交報告，確保符合國家或地區的法規要求。,"依國際標準 (ISO, GRI)",企業依據國際標準（如 ISO 14064、GRI）進行報告，確保符合全球合規性。,不知道/不確定,若不確定，建議參考 ISO 14064 或 GRI 框架來確保報告的合規性。,是否參考 ISO、GHG、政府範本或供應鏈要求？是否有法遵盤點？,TRUE,TRUE,可說明目前文件格式是否已參考合規架構,ESG 文件合規性設計與制度依據檢核,評估 ESG 文件是否能對應外部查核、稽核或客戶合約要求,"合規性, 格式一致, 稽核對應",,
R005,辦公室與服務業,架構支持的資源分配如何？,報告需求與後續行動,single,intermediate,ESG 資源配置與預算設計,評估企業是否已編列資源或預算支持碳排管理措施,確保減碳行動有足夠預算與人力，辦公室應納入 ESG 戰略，設置專責人員負責辦公能源管理、設備更新計畫。例如，可設立 ESG 管理部門或能源管理小組，並申請政府補助（如綠色建築補助、再生能源採購優惠），降低碳管理成本。,無特定資源,企業未設置特定資源，可能影響減碳措施的落實。,由財務部門決定,企業的財務部門決定資源分配，可能缺乏專業領域的支持。,設有專門預算,企業已為碳管理設立專門預算，確保減碳行動得到充分支持。,碳管理納入企業戰略,企業將碳管理納入整體戰略，並將資源分配與業務目標對齊，確保減碳目標達成。,不知道/不確定,若不確定，建議設立專門預算並納入企業長期 ESG 戰略。,是否已有專人協助、預算編列或資訊系統導入？,TRUE,TRUE,可說明是否投入足夠資源支援 ESG 任務推動,ESG 資源配置與部門支援,評估 ESG 是否有實質推動基礎，包括人、錢、工具,"資源配置, 組織支持, 系統導入",,
R006,辦公室與服務業,法規要求與合規性檢查如何？,報告需求與後續行動,single,intermediate,ESG 合規稽核與管理制度,確認 ESG 管理是否導入定期稽核與第三方驗證機制,企業應符合當地法規（如《氣候變遷因應法》），定期進行合規性檢查。例如，部分國家要求企業每年提交能源使用報告、碳排放盤查報告，若未完成，可能面臨罰款或 ESG 評級下降。企業應建立內部法規審查機制，確保即時更新最新法規。,無特定檢查,企業未設立合規性檢查機制，可能導致無法及時更新法規要求。,依內部政策檢查,企業依內部政策進行合規性檢查，但可能不符合最新法規。,依政府規範,企業根據政府規範進行合規性檢查，確保符合法規要求。,由第三方驗證,企業依賴第三方驗證機構進行合規性檢查，提升數據透明度與信任度。,不知道/不確定,若不確定，建議設立內部合規性檢查機制，並參考最新的法規要求。,是否有依 ESG 法規、碳費、排放申報或供應鏈要求進行稽核？,TRUE,TRUE,可說明是否有追蹤國內法規或國際準則,ESG 法規要求與合規稽核設計,建立 ESG 文件是否因應法遵與稽核依據作業,"合規性, 法規稽核, ESG要求",,
R007,辦公室與服務業,文件管理預算估算是多少？,報告需求與後續行動,single,intermediate,ESG 預算配置,評估企業是否有預算編列支持碳管理與制度建構,碳盤查文件管理預算應涵蓋數據管理系統、能源追蹤工具、外部驗證費用，企業可依自身規模合理分配資源。例如，辦公室可導入 EMS（能源管理系統）或 ERP 整合用電數據，確保碳排放數據完整。此外，若企業需進行 ISO 14064-1 認證，應預先編列預算，以符合 ESG 評級與供應鏈要求。,無預算,企業未設立碳管理預算，可能會影響減碳措施的執行效果。,低於 10 萬,企業設立低於 10 萬的預算，可能無法覆蓋所有碳管理所需的資源。,10-50 萬,企業設立 10-50 萬預算來支援碳盤查數據管理系統與外部驗證。,超過 50 萬,企業設立超過 50 萬預算來支持全面碳管理，包括數據收集、外部驗證等。,不知道/不確定,若不確定，建議先預估碳管理所需的資源並編列相應預算。,是否編列印表、稽核、顧問、系統或雲端儲存的相關預算？,TRUE,TRUE,可說明目前 ESG 文件管理是否需預算支援,ESG 文件管理成本與資源估算,評估 ESG 文件管理制度是否已納入營運成本預估,"預算規劃, ESG支出, 文件管理",,
R008,辦公室與服務業,程序文件的更新周期是什麼？,報告需求與後續行動,single,beginner,ESG 文件更新頻率,檢視企業 ESG 文檔是否具備定期更新與維護制度,建議每年更新碳管理相關文件，確保符合最新法規與技術標準。例如，若政府調整辦公室用電排放因子或碳足跡計算標準，企業應及時修正數據計算方式。此外，企業可透過內部稽核機制，定期審查辦公室能源管理文件，以確保報告透明度與可信度。,無固定周期,企業無固定的更新周期，可能會導致報告內容過時。,每年更新一次,企業每年更新碳管理文件，確保符合最新的法規與技術標準。,每半年更新一次,企業每半年更新碳管理文件，保持最新的合規性與管理要求。,依內部審查結果調整,企業根據內部審查結果調整文件更新周期，確保報告符合需求。,不知道/不確定,若不確定，建議每年更新碳管理文件，並進行內部審查。,是否每年/半年滾動更新？是否依據內稽結果或法規改版修正？,FALSE,TRUE,可說明目前文件是否有明確檢討與修正機制,ESG 文件更新制度與版本管理設計,評估制度穩定性與滾動管理能力，有助組織持續改善,"更新週期, 滾動修正, 文件版本",,
R009,辦公室與服務業,是否已有內部定期檢討碳排放表現的會議或制度？,報告需求與後續行動,single,intermediate,ESG 碳排成效檢討制度,評估企業是否對碳績效進行制度化與指標化的定期檢討,企業應定期檢討碳排放績效，透過數據分析找出可改善的地方。例如，透過辦公設備能源監測系統、照明管理工具、IT 伺服器能耗數據，找出高碳排區域，並調整減碳策略。,沒有,未定期檢討碳排放，缺乏檢討機制。,偶爾召開,偶爾會檢討，但缺乏固定機制。,定期每年檢討,每年定期檢討碳排放，確保減排行動能夠執行並持續優化。,已建立完整制度,企業已設立完善的碳排放檢討制度，定期分析數據，調整策略。,不知道/不確定,若不確定，建議建立定期檢討機制來加強碳排放管理。,是否每年召開內部 ESG 檢討會議？是否由 ESG 小組負責追蹤？,TRUE,TRUE,可說明目前是否有討論碳排成效與改善制度,ESG 內部檢討制度與績效管理,建立 ESG 行動是否有正式制度做追蹤與反饋,"ESG會議, 成效檢討, 效率追蹤",,
R010,辦公室與服務業,公司內部是否建立了碳排放績效追蹤指標或 KPI？,報告需求與後續行動,single,intermediate,ESG KPI 指標建置,判斷企業是否設立與追蹤碳管理成效的量化指標,設立 KPI 量化碳排放管理成效，確保企業能持續優化減碳策略。例如，辦公室可設立單位坪數能源消耗（kWh/m²）、員工通勤碳排（kgCO₂e/人）、數位轉型減少紙張使用（%）等 KPI，確保 ESG 目標可量化、可追蹤。,沒有,未設立 KPI，無法量化減碳成效。,已建立但未定期追蹤,有設立 KPI，但未進行定期追蹤與檢討。,設有完整 KPI 並定期檢討,設立完善的 KPI 並定期檢討，確保碳排放管理有效執行。,不知道/不確定,若不確定，建議從基本的 KPI 開始，並定期追蹤減碳成效。,,,是否以用電減量、差旅碳排、耗材降低等方式設定 KPI？,FALSE,TRUE,可說明目前是否設定過 ESG 績效指標與目標,ESG 碳績效指標設計與管理制度,評估 ESG 是否已有量化指標，有助策略追蹤與對外報告,"KPI制度, 減碳指標, ESG成效",,
R011,辦公室與服務業,是否希望報告中加入碳排放歷史趨勢分析？,報告需求與後續行動,single,beginner,報告內容擴充：趨勢圖,探討企業是否具備追溯性資料並納入趨勢解讀能力,歷史趨勢分析可幫助企業發現異常點，評估過去減排行動的成效，並制定改進策略。企業應追蹤碳排放變化，並找出可能的異常點，例如設備老化或能源使用模式變化。,不需要,不需要趨勢分析，只關心當前數據。,需要基本趨勢圖,需要簡單的趨勢圖來幫助分析數據變化。,需要詳細趨勢分析,需要詳細的歷史趨勢分析來深入了解減排行動的影響與成效。,不知道/不確定,若不確定，建議加入基本趨勢圖來提高報告的透明度。,,,是否希望呈現年度趨勢、據點對比、設備項目等可視化資訊？,TRUE,TRUE,可說明是否已經整理歷史資料並規劃可用格式,ESG 碳排數據趨勢視覺化與分析應用,提升 ESG 報告的比較性、可視性與解釋力,"趨勢分析, ESG圖表, 資料呈現",,
R012,辦公室與服務業,是否希望報告中加入減碳策略及具體建議方案？,報告需求與後續行動,single,beginner,減碳策略建議內容,探討使用者對於報告中提供實用減碳建議的期待程度,減碳策略建議可包括辦公能源效率提升、綠色採購政策、遠端辦公模式推廣，幫助企業減少碳足跡並提升競爭力。例如，企業可導入智能照明與節能空調管理系統、改用雲端數據存儲減少伺服器能耗，降低日常碳排放。,不需要,不需要額外的建議，只關注現有的報告數據。,需要一般建議,需要一些基本的建議，但不特別針對行業。,需要針對產業特化的建議,需要針對辦公室服務業的特定需求提供減碳建議。,不知道/不確定,若不確定，建議首先納入一般建議，再根據具體需求調整。,,,是否希望根據排放熱點、能耗分布或員工行為提出具體建議？,TRUE,TRUE,可說明想收到哪些具體領域的減碳建議,ESG 減碳行動建議與策略導入,強化報告的實用性與落地行動能力，支援制度化與改善項目規劃,"減碳策略, 行動建議, 報告支援",,
R013,辦公室與服務業,是否希望報告內容可用於對外溝通？,報告需求與後續行動,single,intermediate,ESG 對外揭露與公開用途,評估企業是否計畫將 ESG 成果整合為對外揭露內容,企業可將碳排放數據納入 ESG 報告書，提升品牌形象與投資者信任。例如，若企業計劃參與綠色供應鏈（如科技業、金融業 ESG 評級要求）或進行國際碳中和承諾，建議將碳排放數據納入 GRI、TCFD、SASB 標準報告，確保 ESG 透明度。,只做內部使用,只在內部使用碳排放報告，不對外公開。,需要對客戶公開,需要對外公開碳排放數據以提升客戶信任。,需要納入永續報告書,需要將碳排放數據納入永續報告書，提升企業的社會責任形象。,不知道/不確定,若不確定，建議加入基本的對外溝通計劃，並根據需求進行調整。,,,是否需要給客戶、主管機關、業界或網站發布？,TRUE,TRUE,可說明目前是否有外部溝通需求或對象,ESG 報告外部應用與溝通目標設計,評估 ESG 報告是否已進入對外溝通階段，提升透明度與品牌認知,"對外溝通, ESG揭露, 品牌策略",,
R014,辦公室與服務業,是否希望報告包含產業對標資訊或競爭分析？,報告需求與後續行動,single,beginner,ESG 同業對標分析,判斷企業是否有意將 ESG 表現與同業作比較與分析,產業對標數據有助於企業了解市場定位，學習業界領先者的最佳做法。企業可通過碳排放對標比較，提升減碳策略及永續發展優勢。,不需要,無需參與產業對標，僅關注本企業的碳排數據。,需要基本對標數據,需要基本的對標數據來了解行業表現與自我改進方向。,需要詳細競爭分析,需要深入的競爭分析來學習業界領先企業的減碳措施與最佳實踐。,不知道/不確定,若不確定，建議參考行業標準並選擇適合的對標數據。,,,是否希望與同業或國際標準比較？是否希望提供圖表或關鍵數據？,TRUE,TRUE,可說明是否想參考同業或國際範例進行比較,ESG 對標分析與產業競爭優勢識別,建立報告是否需納入參照依據與數據基準，提升決策參考與說服力,"對標分析, 產業比較, ESG參照值",,
R015,辦公室與服務業,是否希望報告包含明確的下一步建議行動？,報告需求與後續行動,single,intermediate,ESG 行動規劃與時程設計,探討企業是否需外部顧問協助制定可執行的永續計畫,具體行動清單能幫助企業逐步落實減碳措施，確保碳減排策略有效執行，並制定長期目標。,不需要,無需詳細的行動計劃，僅依賴報告中的總體數據。,需要一般建議,需要一些基本的建議來推動減碳策略。,需要詳細行動清單,需要詳細的行動清單來確保每個步驟的可行性與執行力。,不知道/不確定,若不確定，建議提供詳細行動清單以幫助企業更具體實施減碳措施。,,,是否希望給出哪些具體行動、改善方向或專責建議？,TRUE,TRUE,可說明希望收到哪些實務性強的建議內容,ESG 行動方案建議與改善規劃設計,強化報告的可操作性與落地力，有助制度推動與部門對齊,"建議行動, 執行規劃, ESG導入建議",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
