question_id,industry_type,question_text,topic_category,option_type,difficulty_level,report_section,learning_objective,question_note,option_A,option_A_note,option_B,option_B_note,option_C,option_C_note,option_D,option_D_note,option_E,option_E_note,follow_up,allow_custom_answer,allow_skip,free_answer_note,report_topic,learning_goal,answer_tags,,
M001,物流業,盤查報告的格式和內容是什麼？,內部管理與SOP現況,single,beginner,報告格式與參考標準,確認企業是否依據標準規範設計碳盤查報告格式,盤查報告應明確說明碳排放範圍、計算方法及數據來源。常見格式包括 ISO 14064 標準、GRI 框架。若無標準格式，應參考政府或產業標準，以確保可信度與可比較性。例如，物流業應根據範疇 1（車隊油耗）、範疇 2（倉儲能源消耗）、範疇 3（供應鏈運輸）分類整理數據來源，並計算總碳排放量。例如，ISO 14064 要求記錄數據來源、活動數據、排放因子與計算公式，確保報告透明度。此外，盤查報告應包含歷史趨勢分析、冷鏈物流碳足跡比較，幫助企業了解排放變化，評估減排行動成效。,沒有特定格式,企業未設立固定的碳排放報告格式，數據呈現缺乏標準化。,參考政府或產業標準,企業參考政府或產業標準來編寫報告，確保與市場和法律要求一致。,依據 ISO 14064 準則,企業根據 ISO 14064 標準進行碳盤查，確保報告格式符合國際規範，提升數據透明度。,依據外部顧問建議,企業尋求外部顧問的協助，根據專業建議編寫碳排放報告，確保報告內容的專業性與合規性。,不知道/不確定,若不確定，建議採用 ISO 14064 標準格式來編寫碳排放報告，並與外部顧問合作進行審核。,是否含公司基本資料、盤查範疇、排放統計、分析圖表與建議？,FALSE,TRUE,可說明目前是否有固定格式或參考外部架構,ESG 盤查報告格式與項目結構,建立企業 ESG 報告內容標準化，利於內外部應用,"報告格式, 結構模版, ESG披露",,
M002,物流業,第三方驗證的計劃如何？,內部管理與SOP現況,single,intermediate,碳盤查報告驗證與信度,了解企業對報告真實性與可信度的審查計畫,第三方驗證（如 ISO 14064 驗證）可提升碳盤查報告的可信度與合規性。物流業可能面臨供應鏈夥伴或政府要求定期提交碳排放報告，第三方驗證可確保數據準確性。例如，企業可聘請獨立稽核機構（如 SGS、TÜV、DNV）進行物流運輸碳排放查證，確保計算方式符合 GHG Protocol 或 ISO 14064，提高國際市場競爭力。對於冷鏈物流業，應特別關注冷媒排放數據的準確性，確保符合 F-Gas 法規或其他國際標準。,沒有驗證計畫,企業未設立第三方驗證計畫，數據可靠性與合規性可能不足。,計劃未來導入,企業已計劃在未來進行第三方驗證，提升碳排放報告的透明度與可信度。,已安排內部審核,企業已設立內部審核機制，對碳排放數據進行定期審查，但未涉及第三方驗證。,由外部驗證機構執行,企業聘請外部專業機構進行第三方驗證，確保報告符合國際規範並提升數據可信度。,不知道/不確定,若不確定，建議參照 ISO 14064 或 GHG Protocol 進行第三方驗證，確保報告的合規性與透明度。,是否與顧問合作、ISO 認證、或供應鏈查核需求連結？,TRUE,TRUE,可說明驗證方式、單位與執行時程,ESG 第三方驗證規劃與品質提升,評估 ESG 報告是否需提昇可信度與外部核可準備度,"第三方驗證, ISO標準, ESG可信度",,
M003,物流業,文件編號系統是什麼？,內部管理與SOP現況,single,beginner,文件編碼管理,評估企業是否已建立碳相關文件的系統編號與歸檔邏輯,標準化文件編號方便物流碳排放數據管理，例如 GHG-2024-LOG-001 代表 2024 年第 1 份物流碳盤查文件，可提升數據存取與追蹤的便利性。企業應建立系統化文件管理機制，確保未來稽核時可快速查詢。例如，盤查報告可按照年度、類別（冷鏈、一般運輸）與文件編號分類，如 GHG-2024-冷鏈-01，確保內部管理有系統，提升 ESG 報告準確性。,沒有固定編號方式,企業未設立固定的文件編號系統，數據管理可能存在混亂或不一致的情況。,依照年度與類別編號,企業依照年度與類別編排編號（如 GHG-YYYY-XXX），數據管理標準化程度較高。,由 IT 或管理部門設定編碼,企業由 IT 或管理部門設定編碼，實現更精確的數據管理與追蹤。,依據國際標準制定,企業依照 ISO 14064 標準進行文件編號，確保碳盤查報告符合國際標準，提升資料準確性與透明度。,不知道/不確定,若不確定，建議使用年度與類別編號系統進行標準化管理，以提高文件管理效率。,是否含年份、版本、類型、單位代號等欄位？,TRUE,TRUE,可說明目前檔案命名規則與查找方式,文件編碼制度與文件可追溯設計,建立 ESG 文件分類與查找系統，利於制度化與存取控管,"文件編號, 命名邏輯, 查詢便利性",,
M004,物流業,文件版本控制規範如何？,內部管理與SOP現況,single,beginner,文件版本控管機制,確認企業是否實施文件版控 SOP，避免誤用舊資料,版本控制確保盤查報告的一致性，企業可採用版本編碼（如 V1.0、V1.1），或使用電子系統自動追蹤變更歷史，確保文件的最新性與完整性。物流碳盤查數據可能因車隊油耗數據變動、燃油排放因子更新、冷鏈冷媒洩漏數據修正而需要版本管理。例如，企業可使用ERP、TMS 或文件管理系統（如 SharePoint、Google Drive），自動追蹤數據變更，確保所有部門使用相同的最新數據，避免 ESG 報告不一致的情況發生。,沒有固定規範,企業未設立文件版本控制規範，數據管理不夠嚴謹，可能導致報告不一致或缺少最新數據。,由單一部門負責管理,企業由單一部門負責版本管理，數據更新過程可能會出現疏漏或不一致的情況。,內部有文件版控機制,企業已設立內部文件版本控制機制，確保數據版本的清晰與一致性，並追蹤歷史變更。,使用數位文件管理系統,企業使用數位文件管理系統來追蹤數據版本，確保文件的更新與追蹤過程中不會發生錯誤，提升管理效率。,不知道/不確定,若不確定，建議使用數位文件管理系統來進行版本控制與數據追蹤，以確保碳排放報告的一致性與透明度。,是否需記錄修訂日期、負責人、變更原因與版本編號？,TRUE,TRUE,可說明目前修訂機制與是否保留歷史版本,文件版本控管與變更紀錄制度設計,確保 ESG 文件可追溯、可回滾並支援外部稽核與品質驗證,"版本控管, 文件更新, 修訂紀錄",,
M005,物流業,文件存儲位置是什麼？,內部管理與SOP現況,single,beginner,資料儲存與存取管理,探討企業是否採用安全、有效率的資料存放機制,"文件存儲方式影響數據的可用性與安全性，建議使用雲端存儲（Google Drive, OneDrive）或內部伺服器，以確保數據安全並方便查閱。物流碳盤查數據應具備長期可追溯性，例如冷鏈物流應特別關注冷藏設備能耗、冷媒使用與維修記錄，確保數據可供稽核與報告。企業可使用區塊鏈技術或雲端數據庫，確保數據不可篡改。例如，透過ERP 系統整合車隊燃油數據，並建立數據存取權限，確保 ESG 相關資訊可隨時查閱，提高供應鏈透明度與企業信譽。",沒有固定存儲位置,企業未設立固定的數據存儲位置，數據存儲與管理缺乏標準化。,以紙本存放於辦公室,企業仍使用紙本存儲數據，容易丟失或難以查找，效率較低。,以雲端存儲,企業已使用雲端存儲數據，提升數據存取效率與安全性，方便遠程查詢與管理。,內部伺服器存儲,企業使用內部伺服器來存儲數據，確保數據安全與隱私，但存儲管理可能面臨維護挑戰。,不知道/不確定,若不確定，建議使用雲端存儲或內部伺服器存儲數據，以提高數據安全性與管理便捷性。,是否集中於雲端硬碟、內部伺服器、實體資料櫃或 ERP 系統？,TRUE,TRUE,可說明目前 ESG 文件儲存方式與備援情況,ESG 文件儲存與資訊整合策略,評估 ESG 文件存取便利性與安全性制度，利於管理與備查,"文件儲存, 系統集中, ESG資料調閱",,
M006,物流業,文件審批流程如何？,內部管理與SOP現況,single,intermediate,數據審批流程管理,確認碳排數據是否具備多層級與制度化的審核機制,審批流程確保數據正確性，企業應設立跨部門審核機制，或依據 ISO 14064 標準設計文件審批流程，提升管理效率與合規性。物流碳排放數據涉及運輸部門、能源管理部門、財務部門，企業應建立內部審查制度，確保數據收集、計算與報告流程正確。例如，應建立雙重審批機制（第一層由車隊管理部門審查，第二層由財務或ESG部門確認），確保盤查數據準確無誤。此外，企業可參考 ISO 14064 或 GHG Protocol 來標準化流程，確保 ESG 報告可信度。,沒有明確流程,企業未設立明確的審批流程，數據審查與核對的準確性無法保障。,由部門主管批准,企業由部門主管進行審批，可能無法確保全面性與有效性，存在潛在誤差。,需多部門共同審核,企業已設立多部門審核流程，確保數據的準確性和一致性。,依 ISO 標準設定審批流程,企業遵循 ISO 14064 標準設計審批流程，確保數據的準確性、完整性與合規性。,不知道/不確定,若不確定，建議按照 ISO 14064 標準設立數據審批流程，確保數據完整性與透明度。,是否需部門主管核可？是否用紙本/電子簽核？是否含簽呈流程？,FALSE,TRUE,可說明目前簽核流程與使用表單格式,ESG 文件流程審批與制度化作業,建立 ESG 文件正規作業流程，提升文件使用與外部驗證的一致性,"簽核制度, 審批流程, 文件正規化",,
M007,物流業,文件存取權限管理如何？,內部管理與SOP現況,single,intermediate,文件安全性與權限控管,確認資料是否具備分層級授權與存取紀錄制度,企業應採用多層級存取權限（如高層可編輯、員工僅能檢視），確保數據完整性與安全性，避免未授權變更。物流碳盤查數據具機密性，例如車隊燃油成本、冷鏈能耗、供應鏈運輸數據，若存取權限不受控，可能導致數據誤改或洩漏。例如，應設置不同角色權限：車隊管理部門可新增數據，財務部門可審查與匯出報告，供應鏈管理僅能檢視相關內容。使用 ERP、TMS 或區塊鏈技術，確保數據變更可追蹤，提高盤查結果可信度。,無特定權限控管,企業未設立存取權限控制機制，可能導致未授權人員變更數據。,由特定部門管理存取,企業由單一部門管理數據存取權限，但無多層級權限管理。,設有多層級權限,企業設有多層級存取權限，確保不同角色在數據使用中的權限控制，增強數據的安全性。,依 ISO 標準管理,企業依照 ISO 標準管理數據存取權限，確保數據完整性與安全性，並符合國際碳管理標準。,不知道/不確定,若不確定，建議依照 ISO 14064 標準設立多層級權限管理機制，保護碳盤查數據的安全性。,是否依照職級、部門、角色分層設定？是否可追蹤操作紀錄？,FALSE,TRUE,可說明目前是否設定存取層級與版本編輯權限,文件權限與存取安全制度,確保 ESG 文件管理具安全性、分工制度與查核透明度,"權限分層, 系統控管, 文件紀錄",,
M008,物流業,數據和報告的存檔期限是什麼？,內部管理與SOP現況,single,intermediate,數據保存政策與法遵依據,了解企業是否依據法規與內規設定保存年限,依據各國法規，企業可能需要至少保存碳排放數據 5 年以上（如《氣候變遷因應法》），確保數據合規與可追蹤性。物流碳盤查數據可用於政府稽查、ESG 評分、供應鏈報告，企業應根據 ISO 14064 / GHG Protocol 標準建立數據存儲政策。例如，應採用雙重備份機制（如本地伺服器 + 雲端存儲），確保數據安全與可用性，避免因數據遺失影響企業 ESG 透明度。例如，某全球物流公司透過 AI 自動備份燃油數據與冷鏈排放數據，提高碳盤查效率，確保 ESG 評分符合國際標準。,無特定存檔期限,企業未設立數據存檔期限，數據管理存在風險。,依企業內部規範,企業依內部政策規範存儲期限，但無法保證符合法規要求。,依政府法規（如 5 年）,企業根據政府法規存儲數據，確保碳排放數據符合法規要求，並能應對政府稽查。,長期保存,企業選擇長期保存碳排放數據，確保數據可追溯並符合長期環境監管要求。,不知道/不確定,若不確定，建議至少依政府法規保存數據 5 年，並設立雙重備份機制以確保數據完整性。,是否為三年、五年、七年？是否依補助、財報或內稽制度要求？,FALSE,TRUE,可說明依據規範與目前使用的保存年限,ESG 文件與報告存檔年限政策,評估 ESG 資料是否有一致保存規範與法遵符合性,"保存年限, 報告政策, ESG法規",,
M009,物流業,文件管理案例分享有哪些？,內部管理與SOP現況,single,beginner,文件管理制度參考來源,探討企業在建立制度時是否借鏡國際或業界實務,文件管理最佳實踐包括數位化存儲、版控系統、權限管理。物流業應確保車隊運行數據、燃油消耗、冷鏈能耗等數據的完整性。例如，使用 TMS（運輸管理系統）或 ERP 整合數據存儲，確保不同版本的報告可回溯，並設定變更通知機制，確保所有部門皆能同步最新數據，減少錯誤。,沒有相關案例,企業未參考過其他企業或國際標準的文件管理案例，數據管理較為隨意。,已參考同業最佳做法,企業參考同業的最佳做法，制定碳盤查數據管理方案，提升數據準確性與透明度。,建立內部標準並分享,企業已制定並內部分享文件管理標準，確保所有部門了解並遵循統一的數據管理流程。,使用國際標準作為參考,企業依據 ISO 14064、GHG Protocol 等國際標準進行數據管理，確保碳盤查數據符合全球標準。,不知道/不確定,若不確定，建議參照行業內領先企業的最佳做法，或依照國際標準制定內部文件管理制度。,是否參考標竿企業、顧問規劃、或內部流程改善經驗？,TRUE,TRUE,可說明是否有學習或借鏡對象與改善經驗,文件管理制度與標竿案例整理,建立 ESG 文件制度演進與分享學習意識，利於制度推廣與優化,"文件案例, 標竿對照, 政策改善",,
M010,物流業,是否需要協助建立或改進內部管理制度？,內部管理與SOP現況,single,intermediate,碳管理制度建構建議,評估企業對制度化碳管理的認知與需求程度,內部管理制度影響碳盤查的順暢度，物流企業若無明確管理機制，應建立 SOP 或尋求顧問協助，以提升數據管理能力。例如，可設立車隊燃油管理手冊，明確記錄燃油消耗數據、車輛行駛里程、冷鏈設備耗能，確保所有部門依照一致標準執行碳盤查。,不需要,企業已設有完善的內部管理制度，無需外部協助。,需要內部改善指導,企業已建立內部管理制度，但仍需進一步改進和優化流程。,需要外部顧問協助,企業未設立完整管理制度，需尋求外部顧問的協助來設計符合碳盤查的內部流程。,已建立完善制度但需持續優化,企業已設立有效的內部管理制度，並不斷優化數據管理流程，提升碳盤查的準確性與效率。,不知道/不確定,若不確定，建議依照 ISO 14064 標準設立數據管理制度，並考慮聘請專業顧問協助改善內部流程。,是否需協助建立 SOP、教育訓練、技術工具或稽核制度？,TRUE,TRUE,可指出內部制度目前最缺乏的部分,ESG 管理制度建置需求評估,評估企業是否需外部支援制度建置，有利顧問對接與平台功能設計,"管理制度, 顧問輔導, ESG導入困難",,
M011,物流業,是否希望提供內部管理建議？,內部管理與SOP現況,single,intermediate,ESG 管理制度建議需求,了解企業是否需要從外部取得制度架構與落地指引,企業可參考 ISO 14064、GRI 框架來建立 SOP、版控機制，若有改善需求，可諮詢專業顧問。例如，物流業 SOP 應明確如何記錄貨運燃油使用、電動車隊能耗、冷鏈排放數據，確保符合國際標準，避免數據錯誤影響 ESG 評分。,不需要,企業已擁有完善的內部管理制度，不需要額外的改善指導。,需要範本與指導,企業已知需改善內部管理，並希望獲得專業範本或指導。,需要專業顧問診斷,企業需要外部顧問協助來分析內部管理制度，並提供改進建議。,內部已有制度但需優化,企業已設有內部管理制度，但仍需針對部分流程進行優化。,不知道/不確定,若不確定，建議參照國際標準建立 SOP 並徵求專業顧問的建議來優化管理流程。,是否希望針對流程設計、人力配置、工具使用給予改善建議？,TRUE,TRUE,可說明希望改善的具體面向與部門,ESG 管理流程與內部改善建議,建立 ESG 文件制度不僅符合標準，亦能落地執行，利於溝通推進,"政策建議, 管理流程, 組織輔導",,
R001,物流業,員工溫室氣體管理培訓內容是什麼？,報告需求與後續行動,single,beginner,員工教育與意識提升,探討企業是否已有基礎碳管理訓練與推廣教育制度,溫室氣體管理培訓提升員工對碳排放的認識，確保減碳策略能落實。例如，物流業應培訓節能駕駛技巧、冷鏈設備最佳運行方式、燃油效率提升策略，並導入碳盤查 E-Learning 課程，讓員工理解如何減少車隊碳排放。,沒有培訓,企業未設立溫室氣體管理培訓計劃，員工對碳排放管理認識不足。,只有基礎環保意識課程,企業僅提供基礎的環保意識培訓，缺乏具體的碳排放管理指導。,針對特定部門培訓,企業針對特定部門（如車隊管理、倉儲管理）進行碳排放管理培訓。,設有完整培訓計劃,企業已設立完善的碳排放管理培訓計劃，涵蓋車隊管理、冷鏈物流、能源效率等範疇，確保減碳策略落實。,不知道/不確定,若不確定，建議設立全員碳排放管理培訓計劃，並強化專業領域的培訓，確保員工了解減碳措施。,是否包含排放分類、記錄方式、稽核要點、範疇說明或因子使用？,TRUE,TRUE,可列出現行教材大綱或期望訓練內容,ESG 員工訓練課綱與教育內容設計,建立企業對溫室氣體排放管理的基本知識傳遞與落地能力,"訓練教材, 範疇分類, 員工教育",,
R002,物流業,培訓頻率與參與對象如何？,報告需求與後續行動,single,beginner,ESG 教育頻率與制度化,理解 ESG 教育是否具有制度性、定期性安排,建議每年至少一次碳管理培訓，涵蓋車隊管理、燃油監測、冷鏈物流排放等主題。例如，企業可參考 ISO 50001（能源管理標準），針對車輛能耗最佳化、冷鏈技術應用進行培訓，確保減碳策略落實至營運層面。,無固定頻率,企業未設立固定的培訓頻率，培訓計劃較為隨意，可能無法全面覆蓋。,每年一次,企業每年定期進行碳管理培訓，確保員工不斷更新知識並應用於日常操作。,每半年一次,企業每半年進行一次碳管理培訓，保持員工對碳排放管理的長期關注與學習。,依業務需求調整,企業根據業務需求定期調整培訓頻率，靈活安排相關課程，確保碳排放管理的有效性。,不知道/不確定,若不確定，建議設立每年一次的培訓計劃，並根據業務需求調整內容，確保培訓不斷適應行業需求。,是否為每年、半年、專案前後？是否分層級設計對象？,TRUE,TRUE,可列出目前培訓對象與頻率,ESG 教育制度與訓練落實設計,確認 ESG 知識是否能透過定期訓練擴散到各營運層面,"培訓頻率, 對象區分, 部門教育",,
R003,物流業,內部溝通溫室氣體進展的渠道是什麼？,報告需求與後續行動,single,beginner,ESG 內部溝通制度,評估 ESG 資訊在企業內部是否具備有效溝通管道,內部溝通機制可提升碳管理透明度，如每季內部會議報告車隊油耗、冷鏈能耗、碳排放績效，確保各部門了解 ESG 目標。例如，可透過內部電子報、儀表板（Dashboard）、智慧報告系統即時顯示物流排放績效，提高內部透明度。,無固定渠道,企業未設立固定的內部溝通渠道，信息傳遞可能會存在延遲或誤解的情況。,電郵通知,企業使用電子郵件進行碳排放進度的通報，但缺乏即時與互動性。,內部會議報告,企業定期召開內部會議報告碳排放進展，有助於促進各部門的協同與反饋。,設立專門溝通平台,企業已設立專門的碳管理溝通平台，所有相關數據與報告可即時更新，提升部門間的協同效率與透明度。,不知道/不確定,若不確定，建議設立內部專門平台來進行碳排放進展的更新與反饋，確保資訊流通。,是否透過會議、通訊軟體、內部公告、簡報或例行報表傳遞？,TRUE,TRUE,可說明 ESG 推動如何讓部門知道或配合,ESG 進度內部溝通與推動機制,建立 ESG 執行與部門協作的資訊溝通節點，促進跨部門參與,"ESG溝通, 內部推進, 組織參與",,
R004,物流業,制度文件的合規性要求是什麼？,報告需求與後續行動,single,intermediate,ESG 合規與報告標準依據,確認企業是否依循政府與國際標準制定 ESG 報告,報告應符合 ISO 14064 或 GRI 框架，確保數據透明度與合規性。例如，物流業碳排放報告應包含車隊燃油使用量、電動車採購計畫、冷鏈設備碳足跡，並確保報告內容符合供應鏈要求或投資人 ESG 標準。,無特定要求,企業未設立明確的碳排放報告要求，可能影響合規性與透明度。,依內部規範,企業根據內部政策設立報告標準，缺乏國際規範的支持。,依政府法規,企業遵循政府法規提交碳排放報告，確保符合法律要求。,"依國際標準 (ISO, GRI)",企業遵循國際標準（如 ISO 14064、GRI）進行碳排放報告，確保數據的可比性與透明度。,不知道/不確定,若不確定，建議參考國際標準（ISO 14064、GRI）來設立碳排放報告標準，確保數據的合規性與透明度。,是否參照 ISO 14064、GHG Protocol、政府規範或供應鏈指引？,FALSE,TRUE,可說明文件製作是否有參考具體合規來源,ESG 文件合規性與法規依據,建立 ESG 文件是否可對應未來稽核與外部報告標準,"合規性, 規範依據, ESG文件",,
R005,物流業,架構支持的資源分配如何？,報告需求與後續行動,single,intermediate,ESG 資源配置與預算設計,評估企業是否已編列資源或預算支持碳排管理措施,確保減碳行動有足夠預算與人力，物流企業應納入 ESG 戰略，設置專責人員負責車隊節能管理、冷鏈碳排減少計畫。例如，可設立 ESG 管理部門或能源管理小組，並申請政府補助（如綠色物流補助、碳交易優惠），降低減碳成本。,無特定資源,企業未設立專門預算與資源支持，可能導致減排措施無法有效執行。,由財務部門決定,企業由財務部門決定碳管理資源分配，但可能缺乏專業支持與規劃。,設有專門預算,企業設有專門預算，並確保足夠資金支持減排行動與管理。,碳管理納入企業戰略,企業將碳管理納入長期戰略，設立專責部門和資源支持，確保減排行動持續有效。,不知道/不確定,若不確定，建議企業設立專責碳管理部門，並合理分配預算與資源，確保減排目標實現。,是否編列人力、軟體、教育、顧問或第三方預算？,TRUE,TRUE,可列出目前哪些 ESG 支出已納入內部預算,ESG 架構支援與預算投入規劃,評估 ESG 行動是否獲得組織內正式資源支持,"資源配置, 人力投入, 財務支持",,
R006,物流業,法規要求與合規性檢查如何？,報告需求與後續行動,single,intermediate,ESG 合規稽核與管理制度,確認 ESG 管理是否導入定期稽核與第三方驗證機制,企業應符合當地法規（如《氣候變遷因應法》），定期進行合規性檢查。例如，部分國家要求物流企業每年繳納碳費，若未完成盤查，可能增加不必要的成本。企業應建立內部法規審查機制，確保即時更新最新法規，降低法律風險。例如，某些國際物流公司已導入 AI 監測車隊燃油排放，確保數據符合政府稽查要求，提高 ESG 評分。,無特定檢查,企業未設立法規檢查機制，可能面臨合規風險。,依內部政策檢查,企業根據內部政策進行合規性檢查，但可能無法全面符合所有法規要求。,依政府規範,企業依照政府規範進行定期檢查，確保碳排放數據符合當地法規要求。,由第三方驗證,企業利用外部驗證機構（如 SGS）進行合規性檢查，確保數據的準確性並符合國際規範。,不知道/不確定,若不確定，建議設立法規審查機制，定期更新最新法規，確保碳排放報告合規。,是否依碳費政策、報告揭露、投標資格或供應鏈要求設定稽核流程？,FALSE,TRUE,可說明目前最主要關注或適用的法規類別,ESG 合規性稽核與報告準備機制,辨識企業是否具備 ESG 合規意識與文件配套能力,"法規遵循, 稽核準備, 規範對應",,
R007,物流業,文件管理預算估算是多少？,報告需求與後續行動,single,intermediate,ESG 預算配置,評估企業是否有預算編列支持碳管理與制度建構,碳盤查文件管理預算應涵蓋數據管理系統、運輸追蹤工具、外部驗證費用，企業可依自身規模合理分配資源。例如，物流企業可導入 TMS（運輸管理系統）或 ERP 整合車隊數據，確保碳排放數據完整。此外，若企業需要 ISO 14064-1 驗證，應預先編列預算，以符合供應鏈要求與市場競爭力。,無預算,企業未設立碳盤查預算，可能無法有效應對碳排放管理需求。,低於 10 萬,企業設立低於 10 萬的預算，適用於規模較小的減排項目。,10-50 萬,企業為碳管理與報告設立 10-50 萬預算，並涵蓋數據管理系統、碳排放計算工具等費用。,超過 50 萬,企業設立超過 50 萬的預算，支援更大範圍的減排行動與第三方驗證等支出。,不知道/不確定,若不確定，建議企業根據實際需求設立合理預算，並提前計劃數據管理與外部驗證費用。,是否有年度預算？是否區分教育、工具建置、顧問、查核等支出項？,TRUE,TRUE,可說明 ESG 文件與制度管理是否獨立編預算,文件制度經費規劃與分配設計,建立 ESG 文件制度是否可持續運作與成長，避免孤立推行,"預算規劃, 經費分配, 文管永續",,
R008,物流業,程序文件的更新周期是什麼？,報告需求與後續行動,single,beginner,ESG 文件更新頻率,檢視企業 ESG 文檔是否具備定期更新與維護制度,建議每年更新碳管理相關文件，確保符合最新法規與技術標準。例如，若政府調整運輸燃油排放因子或冷鏈設備碳足跡標準，企業應及時修正碳排放計算方式。此外，企業可透過內部稽核機制，定期審查運輸與車隊管理文件，以確保報告透明度與可信度。,無固定周期,企業未設立固定更新周期，可能會錯過碳排放相關標準與法規的變動，導致報告滯後。,每年更新一次,企業每年更新碳管理相關文件，確保符合最新法規與技術標準，並反映最新減碳目標與進展。,每半年更新一次,企業每半年更新碳管理文件，進行適時的調整與修正，保持報告的準確性與時效性。,依內部審查結果調整,根據內部審查結果進行文件更新，調整減碳策略和報告內容，確保與實際情況一致。,不知道/不確定,若不確定，建議定期審查碳管理相關文件，並每年更新，確保與法規及技術標準保持一致。,是否為每年/半年/專案結束後？是否列入內稽制度？,TRUE,TRUE,可說明程序文件是否有定期檢討與更新週期,文件修訂制度與版控週期,建立 ESG 文件制度是否具備維護與與時俱進能力,"文件更新, 修訂流程, ESG版本管理",,
R009,物流業,是否已有內部定期檢討碳排放表現的會議或制度？,報告需求與後續行動,single,intermediate,ESG 碳排成效檢討制度,評估企業是否對碳績效進行制度化與指標化的定期檢討,企業應定期檢討碳排放績效，透過數據分析找出可改善的地方。例如，透過 GPS 追蹤系統、車隊燃油管理工具（如 Telematics）、冷鏈能耗監測，找出高碳排的運輸模式，並調整減碳策略。例如，透過調整車隊行駛路線，降低不必要的燃油消耗，提高碳減排效果。,沒有,企業未設立定期檢討機制，可能會導致碳排放數據與實際減排措施不符，影響碳管理效果。,偶爾召開,企業偶爾會進行碳排放績效檢討，但缺乏定期檢討與系統性分析。,定期每年檢討,企業每年進行一次碳排放績效檢討，確保數據準確並根據結果調整策略，進行更有效的減碳行動。,已建立完整制度,企業已建立系統化的內部檢討制度，定期評估減碳效果，並調整運營與運輸策略。,不知道/不確定,若不確定，建議企業設立內部檢討機制，定期評估碳排放績效，並結合數據分析調整減排策略。,是否由碳管理小組定期召開會議？是否記錄成果與調整策略？,FALSE,TRUE,可說明是否有固定檢討 ESG 效果與定期會議,ESG 實施成果檢討制度,建立 ESG 推動不只是填報，更包含定期反思與改善,"ESG會議, 成效追蹤, 檢討制度",,
R010,物流業,公司內部是否建立了碳排放績效追蹤指標或 KPI？,報告需求與後續行動,single,intermediate,ESG KPI 指標建置,判斷企業是否設立與追蹤碳管理成效的量化指標,設立 KPI 量化碳排放管理成效，確保企業能持續優化減碳策略。例如，物流業可設立車隊平均燃油效率（L/100km）、冷鏈能耗（kWh/噸公里）、單位貨運碳排（gCO₂e/噸公里）等 KPI，確保 ESG 目標可量化、可追蹤。此外，企業可參考同業碳排放基準（Benchmarking），評估自身減碳進展。,沒有,企業未設立碳排放績效指標（KPI），無法有效追蹤減碳效果與達成目標。,已建立但未定期追蹤,企業已建立碳排放績效指標，但未定期追蹤，可能會錯過調整的最佳時機。,設有完整 KPI 並定期檢討,企業設立完整的碳排放績效指標，並定期檢討，確保數據能反映實際減碳效果，並隨時調整策略。,不知道/不確定,若不確定，建議企業建立車隊燃油效率、冷鏈碳排等 KPI，並進行定期追蹤與分析，以提高減碳效果。,,,是否依據噸公里、每趟配送、車型油耗或單位用電等方式建立？,FALSE,TRUE,可說明目前使用的追蹤指標或計算方式,減碳績效追蹤制度與目標管理,評估企業是否已建立可量測、可監控的碳排 KPI 結構,"排放指標, 效率追蹤, KPI制度",,
R011,物流業,是否希望報告中加入碳排放歷史趨勢分析？,報告需求與後續行動,single,beginner,報告內容擴充：趨勢圖,探討企業是否具備追溯性資料並納入趨勢解讀能力,碳排放歷史趨勢分析可幫助企業發現異常點，評估過去減排行動的成效。建議企業建立5 年歷史數據庫，透過 AI 數據分析工具（如 Power BI、Tableau），追蹤車隊燃油消耗趨勢、物流碳排變化、冷鏈能耗趨勢，並找出可能的異常點。例如，若某年度碳排放數據異常上升，企業可調查是否因為行駛距離增加、貨運密度降低或設備老化所導致，進而制定改善對策。,不需要,企業不需要碳排放歷史趨勢分析，無需關注過去的減碳效果。,需要基本趨勢圖,企業希望在報告中展示碳排放的基本趨勢圖，以便了解過去的減排趨勢。,需要詳細趨勢分析,企業希望深入分析碳排放歷史趨勢，以便找出異常點和減排策略的優化空間。,不知道/不確定,若不確定，建議加入歷史趨勢分析，以便進一步優化減碳策略和調整運輸模式。,,,是否希望顯示年度對比、月趨勢、或車隊/據點分布圖？,TRUE,TRUE,可說明希望的趨勢分析範圍與呈現方式,ESG 歷史數據趨勢與圖表應用,提升 ESG 報告的可視性與邏輯清晰度，利於溝通與決策,"數據視覺化, 歷史對比, 趨勢報告",,
